Product_ID,Client_ID,Product_Code,Product_Desc,UOM,Packsize,Manufacturer,MRP,PTS,PTR,Narco_Product_limit,ProductFormId,Active,short_supply,BoxSize,ShortName,CreatedBy,CreatedOn,ModifiedBy,ModifiedOn,visiable_product_saleman,visiable_product_Retailer,ERPProductID,CategoryID,Category,molecular_id,P_ID,GST_PER,Manufacturer_Code,ED_MDM_Product_Code,ED_MDM_Product_Image,ED_MDM_Product_Document_Image,ED_MDM_Product_Creation_Time,Match
1685161,756,J0002603,ADVENT 228.5 DT TABLETS 10^S,NULL,10'S,CIPLA NURTURE 1  (HEALTHCARE),167.03,107.38,119.31,0,NULL,1,0,NULL,ADVENT2285DTTABS,NULL,15-05-2020 06:53,NULL,05/05/2023 9:58,1,1,1160399,0,NULL,NULL,117126603,NULL,AÝ,ED000001934,NULL,NULL,NULL,
2691462,756,J0002604,ADVENT 228.5 SYRUP 30ML,NULL,30ML,CIPLA NURTURE 1  (HEALTHCARE),60.81,39.09,43.44,0,NULL,1,0,NULL,ADVENT2285SYP30ML,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,1159490,0,NULL,NULL,117126962,NULL,AÝ,ED000001932,NULL,NULL,NULL,
2691463,756,J0002605,ADVENT 228.5 SYRUP 60ML,NULL,60ML,CIPLA NURTURE 1  (HEALTHCARE),120.96,77.76,86.4,0,NULL,1,0,NULL,ADVENT2285SYP,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1160180,0,NULL,NULL,117126696,NULL,AÝ,ED000001933,NULL,NULL,NULL,
2691464,756,J0002606,ADVENT 457 DT TABLETS 6^S,NULL,6'S,CIPLA NURTURE 1  (HEALTHCARE),297.68,191.37,212.63,0,NULL,1,0,NULL,ADVENT457DTTABS,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1159487,0,NULL,NULL,117126964,NULL,AÝ,ED000001936,NULL,NULL,NULL,
3351491,756,J0002608,ADVENT 625 TABLETS 6,NULL,6,CIPLA C,223.44,159.6,159.6,0,NULL,1,0,NULL,ADVENT625TAB6,NULL,26-05-2021 06:42,NULL,17-03-2023 07:45,1,1,1287776,0,NULL,NULL,117108236,NULL,LL,ED000001939,NULL,NULL,NULL,
2691465,756,J0002607,ADVENT 625 TABLETS 10^S,NULL,10'S,CIPLA NURTURE 1  (HEALTHCARE),182.78,117.5,130.56,0,NULL,1,0,NULL,ADVENT625TABS,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1160100,0,NULL,NULL,116926604,NULL,AÝ,ED000001938,NULL,NULL,NULL,
2691466,756,J0002609,ADVENT DROP 10ML,NULL,10ML,CIPLA NURTURE 1  (HEALTHCARE),105.8,74.82,75.57,0,NULL,1,0,NULL,ADVENTDROP,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1160046,0,NULL,NULL,117126751,NULL,AÝ,ED000001940,NULL,NULL,NULL,
6999054,756,46431,ADVENT ES 50ML 50ML,NULL,50ML,CIPLA RESP 3 NEBULIZATION,188.64,121.27,134.74,0,NULL,1,0,NULL,ADVENTES50ML,NULL,17-01-2023 12:35,NULL,05/05/2023 9:58,1,1,1303654,0,NULL,NULL,116927767,NULL,Aá,NULL,NULL,NULL,NULL,
2691467,756,J0002610,ADVENT FORTE 457 SYRUP 30ML,NULL,30ML,CIPLA NURTURE 1  (HEALTHCARE),193.74,124.55,138.38,0,NULL,1,0,NULL,ADVENTFORTE457SYP,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1160048,0,NULL,NULL,117126750,NULL,AÝ,ED000001942,NULL,NULL,NULL,
1709197,756,J0002611,ADVENT FORTE 457 SYRUP 60ML,NULL,60ML,CIPLA NURTURE 1  (HEALTHCARE),217.8,140.01,155.57,0,NULL,1,0,NULL,ADVENTFORTE457SYP60ML,NULL,15-05-2020 07:48,NULL,02/02/2023 11:41,1,1,1260844,0,NULL,NULL,117114248,NULL,AÝ,ED000134426,NULL,NULL,NULL,
1693586,756,J0002612,ADVERTISEMENT,NULL,,ZYDUS.,0,0,0,0,NULL,1,0,NULL,ADVERTISEMENT,NULL,15-05-2020 07:03,NULL,02/02/2023 11:41,1,1,1206158,0,NULL,NULL,117121076,NULL,A19,NULL,NULL,NULL,NULL,
1697922,756,J0002613,ADVIDA 50MG 15^S,NULL,15'S,ABBOTT HC(NICHOLAS),150,96.43,107.14,0,NULL,1,0,NULL,ADVIDA50MG15S,NULL,15-05-2020 07:11,NULL,02/02/2023 11:41,1,1,1267279,0,NULL,NULL,117111955,NULL,A¯,ED000148881,NULL,NULL,NULL,
1697921,756,J0002614,ADVIDA-M 50/500MG 15^S,NULL,15'S,ABBOTT HC(NICHOLAS),180,115.71,128.57,0,NULL,1,0,NULL,ADVIDAM50500MG15S,NULL,15-05-2020 07:11,NULL,02/02/2023 11:41,1,1,1267278,0,NULL,NULL,117111956,NULL,A¯,ED000148882,NULL,NULL,NULL,
1687638,756,J0002615,ADVISER-P  TABLETS 10^S,NULL,10'S,AVRON-1,78,85.68,55.69,0,NULL,1,0,NULL,ADVISERPTABS,NULL,15-05-2020 06:55,NULL,05/05/2023 9:58,1,1,1178132,0,NULL,NULL,117124090,NULL,H1,ED000117013,NULL,NULL,NULL,
1695848,756,J0002616,ADVOG 0.2 MG TABLETS 10^S,NULL,10'S,ERIS INSPIRA(CANNYCO),86.64,64.32,61.89,0,NULL,1,0,NULL,ADVOG02MGTAB,NULL,15-05-2020 07:08,NULL,05/05/2023 9:58,1,1,1210863,0,NULL,NULL,117119211,NULL,NA,ED000001949,NULL,NULL,NULL,
1695850,756,J0002617,ADVOG 0.3MG TABLETS 10^S,NULL,10'S,ERIS INSPIRA(CANNYCO),131.89,84.79,94.21,0,NULL,1,0,NULL,ADVOG03MGTAB,NULL,15-05-2020 07:08,NULL,05/05/2023 9:58,1,1,1210867,0,NULL,NULL,117119209,NULL,NA,ED000001950,NULL,NULL,NULL,
1701849,756,J0002618,ADVOG M 0.2 + 10^S,NULL,10'S,ERIS INSPIRA(CANNYCO),97.92,62.94,69.94,0,NULL,1,0,NULL,ADVOGM02,NULL,15-05-2020 07:16,NULL,05/05/2023 9:58,1,1,1226409,0,NULL,NULL,117116737,NULL,NA,ED000116286,NULL,NULL,NULL,
1695851,756,J0002619,ADVOG M 0.2 FORTE 10^S,NULL,10'S,ERIS INSPIRA(CANNYCO),71.5,45.96,51.07,0,NULL,1,0,NULL,ADVOGM02FORTE10S,NULL,15-05-2020 07:08,NULL,02/02/2023 11:41,1,1,1210868,0,NULL,NULL,117119208,NULL,NA,ED000001953,NULL,NULL,NULL,
1695853,756,J0002620,ADVOG M 0.2 TABLETS 10^S,NULL,10'S,ERIS INSPIRA(CANNYCO),97.92,62.95,69.94,0,NULL,1,0,NULL,ADVOGM02TAB,NULL,15-05-2020 07:08,NULL,05/05/2023 9:58,1,1,1210870,0,NULL,NULL,117119207,NULL,NA,ED000001951,NULL,NULL,NULL,
1704846,756,J0002621,ADVOG M 0.3 + 10^S,NULL,10'S,ERIS INSPIRA(CANNYCO),125.51,80.69,89.65,0,NULL,1,0,NULL,ADVOGM03,NULL,15-05-2020 07:45,NULL,05/05/2023 9:58,1,1,1237400,0,NULL,NULL,117115999,NULL,NA,ED000148883,NULL,NULL,NULL,
1695855,756,J0002622,ADVOG M 0.3 FORTE 10^S,NULL,10'S,ERIS INSPIRA(CANNYCO),88,56.57,62.86,0,NULL,1,0,NULL,ADVOGM03FORTE10S,NULL,15-05-2020 07:08,NULL,02/02/2023 11:41,1,1,1210872,0,NULL,NULL,117119206,NULL,NA,ED000001954,NULL,NULL,NULL,
1695857,756,J0002623,ADVOG M 0.3 TABLETS 10^S,NULL,10'S,ERIS INSPIRA(CANNYCO),125.51,80.69,89.65,0,NULL,1,0,NULL,ADVOGM03TAB,NULL,15-05-2020 07:08,NULL,05/05/2023 9:58,1,1,1210874,0,NULL,NULL,117119205,NULL,NA,ED000001952,NULL,NULL,NULL,
2691468,756,J0002624,ADWIMOX CV 625,NULL,6S,SAKSHAM PHARMA,113,0,0,,NULL,1,0,0,ADWIMOXCV625,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,SHI,ED000148884,NULL,NULL,NULL,
2691469,756,J0002625,ADWIRON Z,NULL,10S,SAKSHAM PHARMA,99.9,0,0,,NULL,1,0,0,ADWIRONZ,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,SHI,NULL,NULL,NULL,NULL,
2691470,756,J0002626,AEON 625 TABLETS 6*S,NULL,6*S,ROSETTE AEON LIFE CARE,220,159.4,158.4,0,NULL,1,0,NULL,AEON625TABS,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1066432,0,NULL,NULL,117132430,NULL,Ô,ED000119257,NULL,NULL,NULL,
1687410,756,J0002627,AEON 750 TABLETS 6^S,NULL,6'S,ROSETTE AEON LIFE CARE,250,162,179.82,0,NULL,1,0,NULL,AEON750TAB6S,NULL,15-05-2020 06:55,NULL,02/02/2023 11:41,1,1,1177422,0,NULL,NULL,117124314,NULL,Ô,ED000119258,NULL,NULL,NULL,
2691471,756,J0002628,AEROBIKA 1UNIT,NULL,1UNIT,LUPIN,4990,3918.57,3564.29,0,NULL,1,0,NULL,AEROBIKA,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1257977,0,NULL,NULL,117115524,NULL,ADGN,ED000115666,NULL,NULL,NULL,
2959656,756,J0002630,AEROCORT FORTE R/C # 30CAPSULES,NULL,30CAP,CIPLA C,86.51,61.79,61.79,0,NULL,1,0,NULL,AEROCORTFORTERC30CAP,NULL,02/02/2021 7:31,NULL,02/02/2023 11:41,1,1,1285456,0,NULL,NULL,117109011,NULL,LL,NULL,NULL,NULL,NULL,
2691472,756,J0002629,AEROCORT FORTE R/C 30 CAPSULES,NULL,30 CAP,CIPLA RESP 3 NEBULIZATION,95.16,67.29,67.97,0,NULL,1,0,NULL,AEROCORTFORTERC,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1160087,0,NULL,NULL,117126734,NULL,Aá,ED000001982,NULL,NULL,NULL,
2959657,756,J0002632,AEROCORT INHALER 200MD,NULL,200MD,CIPLA C,226.27,161.62,161.62,0,NULL,1,0,NULL,AEROCORTINHALER200MD,NULL,02/02/2021 7:31,NULL,02/02/2023 11:41,1,1,1285450,0,NULL,NULL,117109013,NULL,LL,NULL,NULL,NULL,NULL,
2691473,756,J0002631,AEROCORT INHALER. 200MD,NULL,200MD,CIPLA RESP 3 NEBULIZATION,273.77,176,195.55,0,NULL,1,0,NULL,AEROCORTINHALER,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1160090,0,NULL,NULL,116926605,NULL,Aá,ED000001979,NULL,NULL,NULL,
2691474,756,J0002633,AEROCORT ROTACAPSULES 60^S,NULL,60'S,CIPLA RESP 3 NEBULIZATION,114.35,73.51,81.68,0,NULL,1,0,NULL,AEROCORTROTACAPS,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1159761,0,NULL,NULL,116926615,NULL,Aá,ED000162801,NULL,NULL,NULL,
1700248,756,J0002634,AERODIL COLD TABLETS,NULL,10T,ZYDUS GERMAN RESPICA,30,0,23.1,,NULL,1,0,0,AERODILCOLDTAB,NULL,15-05-2020 07:15,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,A,ED000001987,NULL,NULL,NULL,
1683242,756,J0002635,AERODIL EXPECTORANT SYRUP 100ML,NULL,100ML,ZYDUS GERMAN RESPICARE,74,48.2,53.56,0,NULL,1,0,NULL,AERODILEXPECTORANTSYP100ML,NULL,15-05-2020 06:47,NULL,02/02/2023 11:41,1,1,1143937,0,NULL,NULL,117128631,NULL,A,ED000001985,NULL,NULL,NULL,
1683412,756,J0002636,AERODIL LS SYRUP 100ML,NULL,100ML,ZYDUS GERMAN RESPICARE,108,69.43,77.14,0,NULL,1,0,NULL,AERODILLSSYP100ML,NULL,15-05-2020 06:47,NULL,02/02/2023 11:41,1,1,1144687,0,NULL,NULL,117128411,NULL,A,ED000001989,NULL,NULL,NULL,
1715039,756,J0002637,AEROHALE SPACER INH 1UNIT,NULL,1UNIT,ZYDUS CND,395,253.93,282.14,0,NULL,1,0,NULL,AEROHALESPACERINH,NULL,15-05-2020 07:50,NULL,05/05/2023 9:58,1,1,1269396,0,NULL,NULL,117111275,NULL,A0,ED000148886,NULL,NULL,NULL,
1691043,756,J0002638,AEROLIFE SPACER 1UNIT,NULL,1UNIT,ZYDUS GERMAN RESPICARE,327,210.21,233.57,0,NULL,1,0,NULL,AEROLIFESPACER1UNIT,NULL,15-05-2020 07:01,NULL,02/02/2023 11:41,1,1,1143938,0,NULL,NULL,117128630,NULL,A,ED000001992,NULL,NULL,NULL,
4412777,756,A003570,AEROMONT B TABLETS 10S,NULL,10S,ARISTO MF 3,90,57.86,64.29,0,NULL,1,0,NULL,AEROMONTBTAB,NULL,30-12-2021 06:52,NULL,05/05/2023 9:58,1,1,1293601,0,NULL,NULL,116932716,NULL,ZUU,ED000165682,NULL,NULL,NULL,
2596530,756,J0002639,AEROSPIN INHALER 1UNIT,NULL,1UNIT,ZYDUS GERMAN AEROFORCE,249,160.07,177.86,0,NULL,1,0,NULL,AEROSPININHALER,NULL,14-10-2020 09:01,NULL,05/05/2023 9:58,1,1,1280967,0,NULL,NULL,117110716,NULL,A²,ED000153911,NULL,NULL,NULL,
1697763,756,J0002640,AEROTROP CAPSULES 15^S,NULL,15'S,MACLEODS PHARMA LTD TB CARE,173.2,111.34,123.71,0,NULL,1,0,NULL,AEROTROPCAPS,NULL,15-05-2020 07:11,NULL,05/05/2023 9:58,1,1,1091361,0,NULL,NULL,117131542,NULL,Ê,ED000001998,NULL,NULL,NULL,
1697779,756,J0002641,AEROTROP F CAPSULES 15^S,NULL,15'S,MACLEODS PHARMA LTD TB CARE,245,157.5,175,0,NULL,1,0,NULL,AEROTROPFCAPS,NULL,15-05-2020 07:11,NULL,05/05/2023 9:58,1,1,1091363,0,NULL,NULL,117131541,NULL,Ê,ED000002000,NULL,NULL,NULL,
1683860,756,J0002642,AEROTROP F INHALER INHALER,NULL,INHALER,MACLEODS PHARMA LTD TB CARE,544.5,350.04,388.93,0,NULL,1,0,NULL,AEROTROPFINHALER,NULL,15-05-2020 06:51,NULL,05/05/2023 9:58,1,1,1146262,0,NULL,NULL,117127971,NULL,Ê,ED000002001,NULL,NULL,NULL,
1683861,756,J0002643,AEROTROP INHALATION INHALER,NULL,INHALER,MACLEODS PHARMA LTD TB CARE,496.34,319.08,354.53,0,NULL,1,0,NULL,AEROTROPINHALATION,NULL,15-05-2020 06:51,NULL,05/05/2023 9:58,1,1,1146264,0,NULL,NULL,117127970,NULL,Ê,ED000001999,NULL,NULL,NULL,
2691475,756,J0002644,AEROZEST RESP 0.63(4X5X2.5ML) 2.5ML,NULL,2.5ML,MACLEODS PHARMA LTD TB CARE,3.24,2.4,2.59,0,NULL,1,0,NULL,AEROZESTRESP0634X5X25ML25ML,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,1092279,0,NULL,NULL,117131349,NULL,Ê,ED000002006,NULL,NULL,NULL,
2693770,756,J0013406,AF-150 1*1,NULL,1*1,SYSTOPIC# SA,11.45,8.18,8.18,0,NULL,1,0,NULL,AF15011,NULL,17-11-2020 06:29,NULL,12/04/2023 9:54,1,1,1305978,0,NULL,NULL,118459273,NULL,³,ED000111867,NULL,NULL,NULL,
1706876,756,J0002645,AF-150MG 6*5*1TABLETS,NULL,6*5*1TAB,SYSTOPIC,10.3,7.36,7.36,0,NULL,1,0,NULL,AF150MG,NULL,15-05-2020 07:47,NULL,05/05/2023 9:58,1,1,1260271,0,NULL,NULL,116925166,NULL,ADHV,ED000002012,NULL,NULL,NULL,
1710367,756,J0002646,AF-200 1^S,NULL,1'S,SYSTOPIC,14.45,9.29,10.33,0,NULL,1,0,NULL,AF200,NULL,15-05-2020 07:48,NULL,05/05/2023 9:58,1,1,1261176,0,NULL,NULL,116925046,NULL,ADHV,ED000002013,NULL,NULL,NULL,
1706879,756,J0002647,AF-300MG 1TABLETS,NULL,1TAB,SYSTOPIC,21,13.5,15,0,NULL,1,0,NULL,AF300MG,NULL,15-05-2020 07:47,NULL,05/05/2023 9:58,1,1,1260274,0,NULL,NULL,116925164,NULL,ADHV,ED000002014,NULL,NULL,NULL,
3582487,756,J0013452,AF-400 1*1,NULL,1*1,SYSTOPIC# SA,25.6,18.29,18.29,0,NULL,1,0,NULL,AF400,NULL,16-07-2021 09:03,NULL,05/05/2023 9:58,1,1,1305980,0,NULL,NULL,118459272,NULL,GYR,ED000035953,NULL,NULL,NULL,
1710368,756,J0002648,AF-400 1^S,NULL,1'S,SYSTOPIC,25.6,16.46,18.28,0,NULL,1,0,NULL,AF400,NULL,15-05-2020 07:48,NULL,05/05/2023 9:58,1,1,1261178,0,NULL,NULL,116925045,NULL,ADHV,ED000002015,NULL,NULL,NULL,
1710369,756,J0002649,AF-50 4^S,NULL,4'S,SYSTOPIC,23.8,15.3,17,0,NULL,1,0,NULL,AF50,NULL,15-05-2020 07:48,NULL,05/05/2023 9:58,1,1,1261180,0,NULL,NULL,116925044,NULL,ADHV,ED000002016,NULL,NULL,NULL,
2691476,756,J0002650,AFASMA  CAPSULES 10^S,NULL,10'S,TASMED,99.74,64.12,71.24,0,NULL,1,0,NULL,AFASMACAPS,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1106654,0,NULL,NULL,117130457,NULL,1q,ED000002021,NULL,NULL,NULL,
1694281,756,J0002651,AFASMA SR CAPSULES 10.S,NULL,"10,S",TASMED,153.5,98.68,109.64,0,NULL,1,0,NULL,AFASMASRCAP10S,NULL,15-05-2020 07:05,NULL,02/02/2023 11:41,1,1,1207542,0,NULL,NULL,117120502,NULL,1q,ED000002022,NULL,NULL,NULL
1710370,756,J0002652,AF-C POWDER 100GM,NULL,100GM,SYSTOPIC,87,61.07,62.14,0,NULL,1,0,NULL,AFCPOWDER,NULL,15-05-2020 07:48,NULL,05/05/2023 9:58,1,1,1261182,0,NULL,NULL,117114087,NULL,ADHV,ED000002017,NULL,NULL,NULL,
2690191,756,J0002653,AFD-CLONA 0.25MG 10S,NULL,10S,ANGLO FRENCH,20.38,14.07,15.29,0,NULL,1,0,NULL,AFDCLONA025MG10S,NULL,17-11-2020 06:11,NULL,02/02/2023 11:41,1,1,1283494,0,NULL,NULL,117109744,NULL,u,NULL,NULL,NULL,NULL,
2690192,756,J0002654,AFD-CLONA 0.5MG 10S,NULL,10S,ANGLO FRENCH,34.72,23.96,26.04,0,NULL,1,0,NULL,AFDCLONA05MG10S,NULL,17-11-2020 06:11,NULL,02/02/2023 11:41,1,1,1283495,0,NULL,NULL,117109743,NULL,u,NULL,NULL,NULL,NULL,
1690983,756,J0002655,AFDERM 100 TABLETS 4S,NULL,4S,ANGLO FRENCH,48.4,31.11,34.57,0,NULL,1,0,NULL,AFDERM100TAB4S,NULL,15-05-2020 07:01,NULL,02/02/2023 11:41,1,1,1133140,0,NULL,NULL,116926757,NULL,u,ED000002027,NULL,NULL,NULL,
5225468,756,J0039283,AFDERM 100MG 1*7,NULL,1*7,ANGLO #FRENCH PINAK#,102.48,73.2,73.2,0,NULL,1,0,NULL,AFDERM100MG,NULL,09/05/2022 12:48,NULL,05/05/2023 9:58,1,1,1297424,0,NULL,NULL,116930823,NULL,APAU,ED000141980,NULL,NULL,NULL,
5225469,756,J0039284,AFDERM 200 1*7,NULL,1*7,ANGLO #FRENCH PINAK#,202.91,144.94,144.94,0,NULL,1,0,NULL,AFDERM200,NULL,09/05/2022 12:48,NULL,05/05/2023 9:58,1,1,1297426,0,NULL,NULL,116930822,NULL,APAU,ED000141981,NULL,NULL,NULL,
3150080,756,J0002656,AFDERM 200MG 7^S,NULL,7'S,ANGLO FRENCH,184.47,118.58,131.76,0,NULL,1,0,NULL,AFDERM200MG7S,NULL,26-03-2021 16:32,NULL,02/02/2023 11:41,1,1,1286690,0,NULL,NULL,116923795,NULL,u,NULL,NULL,NULL,NULL,
1694213,756,J0002657,AFDERM MN OINTMENT 15GM,NULL,15GM,ANGLO FRENCH,96.8,56.57,69.14,0,NULL,1,0,NULL,AFDERMMNOINTMENT15GM,NULL,15-05-2020 07:05,NULL,02/02/2023 11:41,1,1,1207366,0,NULL,NULL,117120561,NULL,u,ED000002029,NULL,NULL,NULL,
5225470,756,J0039285,AFDERM MN+ CREAM 15G,NULL,15G,ANGLO #FRENCH PINAK#,130.9,93.5,93.5,0,NULL,1,0,NULL,AFDERMMNCREAM,NULL,09/05/2022 12:48,NULL,05/05/2023 9:58,1,1,1297428,0,NULL,NULL,116930821,NULL,APAU,ED000156281,NULL,NULL,NULL,
3548608,756,J0002659,AFDERM MN+ CREAM 15GM,NULL,15GM,ANGLO FRENCH,130.9,84.15,93.5,0,NULL,1,0,NULL,AFDERMMNCREAM15GM,NULL,08/07/2021 6:30,NULL,02/02/2023 11:41,1,1,1288997,0,NULL,NULL,117107772,NULL,u,ED000156281,NULL,NULL,NULL,
2691477,756,J0002658,AFDERM MN+ CREAM 7.5GM,NULL,7.5GM,ANGLO FRENCH,85,54.64,60.71,0,NULL,1,0,NULL,AFDERMMNCREAM75GM,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,1264643,0,NULL,NULL,117112916,NULL,u,NULL,NULL,NULL,NULL,
2596531,756,J0002660,AFDSHIELD (JAR) 60^S,NULL,60'S,ANGLO FRENCH,1380,842.03,935.59,0,NULL,1,0,NULL,AFDSHIELDJAR60S,NULL,14-10-2020 09:01,NULL,02/02/2023 11:41,1,1,1281871,0,NULL,NULL,117110354,NULL,u,NULL,NULL,NULL,NULL,
1710738,756,J0002661,AFDURA TABLETS 10^S,NULL,10'S,SPDLTD(R)UROLOGY<RAN-A>,335,215.36,239.29,0,NULL,1,0,NULL,AFDURATAB,NULL,15-05-2020 07:48,NULL,05/05/2023 9:58,1,1,1261880,0,NULL,NULL,116933415,NULL,A™,ED000002044,NULL,NULL,NULL,
1700204,756,J0002662,AFENAC P TABLETS 10S,NULL,10S,STRIDES CERNO,32.5,22.29,24.76,0,NULL,1,0,NULL,AFENACPTAB10S,NULL,15-05-2020 07:15,NULL,02/02/2023 11:41,1,1,1133075,0,NULL,NULL,117128900,NULL,AK,ED000110104,NULL,NULL,NULL,
1700216,756,J0002663,AFENAC TH 10^S,NULL,10'S,STRIDES CERNO,120,82.29,91.43,0,NULL,1,0,NULL,AFENACTH10S,NULL,15-05-2020 07:15,NULL,02/02/2023 11:41,1,1,1133282,0,NULL,NULL,117128828,NULL,AK,ED000002048,NULL,NULL,NULL,
1682864,756,J0002664,AFINEDAY 10T,NULL,10T,INDCHEMIE HEALTH SPECIALTIES PVT LTD,160.5,93.86,114.64,0,NULL,1,0,NULL,AFINEDAY10T,NULL,15-05-2020 06:47,NULL,02/02/2023 11:41,1,1,1132382,0,NULL,NULL,117129079,NULL,Ah,ED000002057,NULL,NULL,NULL,
1686475,756,J0002665,AFITRA 100 CAPSULES 1*4,NULL,1*4,RAPROSS ASPIRE,49,31.52,35.02,0,NULL,1,0,NULL,AFITRA100CAPS14,NULL,15-05-2020 06:54,NULL,24-02-2023 06:50,1,1,1174887,0,NULL,NULL,117125223,NULL,J001,ED000002060,NULL,NULL,NULL,
1686884,756,J0002666,AFITRA 200 CAPSULES 1*10,NULL,1*10,RAPROSS ASPIRE,219.35,141.12,156.68,0,NULL,1,0,NULL,AFITRA200CAPS110,NULL,15-05-2020 06:55,NULL,04/04/2023 1:01,1,1,1175861,0,NULL,NULL,117124844,NULL,J001,ED000153895,NULL,NULL,NULL,
1694485,756,J0002667,AFITRA 400 TABLETS 1*4^S,NULL,1*4'S,RAPROSS ASPIRE,120,64.08,72,0,NULL,1,0,NULL,AFITRA400TABS14S,NULL,15-05-2020 07:05,NULL,02/02/2023 11:41,1,1,1208042,0,NULL,NULL,117120323,NULL,J001,ED000002062,NULL,NULL,NULL,
1688085,756,J0002668,AFITRA CREAM 10GM,NULL,10GM,RAPROSS ASPIRE,99,63.65,70.71,0,NULL,1,0,NULL,AFITRACREAM10GM,NULL,15-05-2020 06:57,NULL,02/02/2023 11:41,1,1,1179145,0,NULL,NULL,117123697,NULL,J001,ED000002063,NULL,NULL,NULL,
1688918,756,J0002669,AFITRA DUSTING POWDER 50GM,NULL,50GM,RAPROSS ASPIRE,161.5,103.83,115.36,0,NULL,1,0,NULL,AFITRADUSTINGPOWDER50GM,NULL,15-05-2020 07:00,NULL,02/02/2023 11:41,1,1,1190987,0,NULL,NULL,117122950,NULL,J001,ED000002064,NULL,NULL,NULL,
3581581,756,J0002670,AFITRA L CREAM 15GM,NULL,15GM,RAPROSS ASPIRE,191,122.8,136.44,0,NULL,1,0,NULL,AFITRALCREAM,NULL,16-07-2021 09:03,NULL,05/05/2023 9:58,1,1,1262886,0,NULL,NULL,117113475,NULL,J001,ED000148887,NULL,NULL,NULL,
4502699,756,J0038716,AFITRA SB 100 1*10,NULL,1*10,RAPROSS ASPIRE,250,160.73,160.73,0,NULL,1,0,NULL,AFITRASB100,NULL,25-01-2022 09:25,NULL,05/05/2023 9:58,1,1,1294687,0,NULL,NULL,116932204,NULL,J001,ED000168736,NULL,NULL,NULL,
4502700,756,J0038717,AFITRA SB 50 1*10,NULL,1*10,RAPROSS ASPIRE,150,96.44,107.14,0,NULL,1,0,NULL,AFITRASB50,NULL,25-01-2022 09:25,NULL,05/05/2023 9:58,1,1,1294688,0,NULL,NULL,116932203,NULL,J001,ED000168412,NULL,NULL,NULL,
1710371,756,J0002671,AF-K LOTION 100ML,NULL,100ML,SYSTOPIC,188,131.79,134.29,0,NULL,1,0,NULL,AFKLOTION,NULL,15-05-2020 07:48,NULL,05/05/2023 9:58,1,1,1261184,0,NULL,NULL,117114086,NULL,ADHV,ED000002018,NULL,NULL,NULL,
7644842,756,A00665,AF-KIT 1*4,NULL,1*4,SYSTOPIC# SA,115,115,115,0,NULL,1,0,NULL,AFKIT14,NULL,04/04/2023 13:25,NULL,05/04/2023 6:26,1,1,1305754,0,NULL,NULL,118251655,NULL,,NULL,NULL,NULL,NULL,
1706882,756,J0002672,AF-KIT 4 TABLETS,NULL,4 TAB,SYSTOPIC,115,73.93,82.14,0,NULL,1,0,NULL,AFKIT,NULL,15-05-2020 07:47,NULL,05/05/2023 9:58,1,1,1260277,0,NULL,NULL,116925163,NULL,ADHV,ED000002020,NULL,NULL,NULL,
1697000,756,J0002673,AFLAB 2 CAPSULES 10^S,NULL,10'S,SUNDYOTA MOBILITY CARE,599.42,365.75,406.39,0,NULL,1,0,NULL,AFLAB2CAP,NULL,15-05-2020 07:11,NULL,05/05/2023 9:58,1,1,1222866,0,NULL,NULL,117118307,NULL,GZK,ED000002065,NULL,NULL,NULL,
1710372,756,J0002674,AF-O2 KIT 10^S,NULL,10'S,SYSTOPIC,0,51.43,0,0,NULL,1,0,NULL,AFO2KIT10S,NULL,15-05-2020 07:48,NULL,02/02/2023 11:41,1,1,1261186,0,NULL,NULL,116925043,NULL,ADHV,ED000133310,NULL,NULL,NULL,
1701413,756,J0002675,AFOGATRAN 110 CAPSULES 10^S,NULL,10'S,TORRENT PSYCAN,331.65,213.2,236.89,0,NULL,1,0,NULL,AFOGATRAN110CAP,NULL,15-05-2020 07:16,NULL,05/05/2023 9:58,1,1,1225470,0,NULL,NULL,117117114,NULL,GZR,ED000002075,NULL,NULL,NULL,
